house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
102531,1958,6,4,5.7,13,14.1,2656,1,0,1,32027575
102532,1048,2,3,5,20,23.8,3079,0,0,0,13979244
102533,2011,5,3,6.8,18,17.1,3943,0,0,17,28647944
102534,1053,2,2,1.3,56,21.8,800,1,0,3,4447940
102535,1379,4,3,4.9,18,18,2508,1,0,5,18507844
102536,1458,4,2,6.5,28,12.5,2887,0,0,1,25167651
102537,2284,6,5,2.7,29,38.6,4869,1,0,1,18044425
102538,2247,5,3,4.7,11,22.7,1799,1,0,10,29058517
102539,840,4,1,7,18,7.5,1665,1,0,8,15274921
102540,1686,3,3,7.6,32,7.5,2530,1,0,3,31051327
102541,1189,1,1,6.3,10,13.8,2536,0,0,6,19289598
102542,832,2,1,4.9,64,22.5,1917,0,0,5,6904705
102543,1509,2,2,3.9,22,26.2,3380,0,0,12,13714381
102544,1449,2,2,5.7,14,19.1,4119,1,0,14,16855097
102545,3227,6,5,6.6,8,13.9,10695,0,0,8,51536102
102546,1931,4,4,5.6,49,17.4,2549,1,0,0,27936206
102547,755,1,1,1.4,18,30,1337,1,0,1,2969186
102548,1283,3,3,5.1,27,9,3138,1,0,6,18792524
102549,2314,5,3,2.7,9,26.5,4452,1,0,9,23111786
102550,3007,7,6,1,13,28.5,1102,1,0,3,17588133
102551,619,2,1,3.8,36,13.7,1166,0,0,21,5023728
102552,450,1,2,6.7,49,29.4,1233,0,0,1,4509903
102553,2866,6,5,3,11,27.9,3334,1,0,1,31287784
102554,1903,5,4,6.1,27,16.8,4058,1,0,24,28354025
102555,1086,1,1,5,27,17.8,929,1,0,2,13432920
102556,1998,3,2,6.1,36,21.1,5039,0,0,6,26295840
102557,450,1,1,4.9,28,13.3,965,1,0,4,4880611
102558,1652,4,3,7.9,31,9.4,2741,1,0,2,25913469
102559,1863,6,4,8.5,4,3.8,3259,1,0,0,38685118
102560,2251,5,4,5.2,26,23.7,2477,1,0,26,27404495
102561,991,3,1,6.3,8,11.1,2581,0,0,8,16079159
102562,1706,4,2,2.7,25,33.5,2594,1,0,4,12522774
102563,1048,3,2,6,39,16.4,2411,0,0,12,11679627
102564,1816,5,4,5.1,24,24.3,2584,0,1,2,22702220
102565,1068,1,1,3.5,32,26.9,3545,0,0,9,8351648
102566,1385,3,2,8.8,35,15,4066,0,0,6,30009797
102567,1003,4,3,5.5,34,12.9,3254,0,0,4,12904013
102568,2073,5,3,6.1,25,22.1,6871,1,0,13,27883271
102569,2208,6,5,5,26,8.8,3575,0,0,1,27826325
102570,1497,3,3,7,39,14.3,2200,0,0,8,26182746
102571,1675,4,3,5,70,16.7,5386,1,0,19,18368907
102572,708,2,2,6.9,12,5.9,1356,1,0,2,12588359
102573,1455,1,2,3.5,15,19.1,3637,0,0,3,13331437
102574,1617,3,3,8.3,34,6.3,2632,1,0,11,26643168
102575,3354,7,4,6.3,58,14.9,5492,1,0,15,47514595
102576,927,3,3,7.5,7,9.4,2316,1,0,0,20115521
102577,2602,6,5,6.4,8,16.3,2129,0,1,4,39413689
102578,2298,5,3,5,22,15,5676,1,0,13,28752837
102579,1832,5,4,8.2,12,7.5,4241,0,0,3,37143051
102580,2793,6,4,5.9,24,15.6,4698,1,0,11,40010733
102581,1892,5,2,6.1,34,17.8,3811,1,0,2,28128022
102582,1903,4,3,6.4,21,20.9,4012,1,0,5,27787258
102583,1615,4,3,6.9,16,19.4,3460,1,0,12,24358772
102584,2445,5,4,8.3,33,11.5,5902,0,0,6,58537015
102585,2363,6,5,6.4,7,18.4,3571,0,0,0,35791691
102586,1243,2,2,3.8,13,25.5,4498,0,0,5,13868374
102587,792,3,4,6.4,25,13.9,1486,0,0,3,11674908
102588,1518,2,2,8.2,27,15.8,2917,0,0,1,24108969
102589,1130,2,2,8.9,31,2.8,3578,1,0,0,24099741
102590,1609,4,4,6.5,14,3.2,1452,1,1,0,25598979
102591,2454,5,4,2.5,7,21.3,7756,1,0,0,21777682
102592,1353,3,3,9.1,12,16.1,2782,1,0,12,27793786
102593,1622,4,3,7.9,10,9.5,2728,0,1,10,35140793
102594,1688,3,2,4.7,10,22.5,2242,1,0,1,17743157
102595,2201,5,3,5.5,5,16.9,2726,1,0,0,34042500
102596,450,2,2,6.3,10,19.5,808,0,0,1,7048472
102597,1256,4,3,9,37,8.4,2721,0,0,0,25299779
102598,1787,5,4,7.4,13,12.4,4241,1,0,6,30784991
102599,2430,5,4,1.5,29,34.2,5248,0,0,10,14250142
102600,1330,4,3,6.4,5,13,2253,1,0,0,23311676
102601,450,1,1,4.4,17,24,1262,0,0,5,4409027
102602,2053,4,3,8.3,16,9.1,7400,0,0,1,40078953
102603,1237,1,2,7.6,33,11.6,3583,1,0,4,19740893
102604,877,3,3,5,21,15.1,1565,0,0,6,12149058
102605,1244,2,3,6,14,15.7,2863,0,0,4,18618624
102606,1530,3,2,8.2,28,7.2,3580,1,1,9,28833899
102607,1257,2,1,7.2,22,20.2,3723,0,0,9,18982846
102608,450,2,1,6.8,13,4.5,809,0,1,4,8772089
102609,2233,5,4,5.2,28,24.7,3173,0,0,5,32863145
102610,2479,4,3,5,33,9.5,6644,0,0,6,33533581
102611,2073,5,4,8.6,37,12.4,4651,1,0,5,43250678
102612,911,1,1,5.3,18,14.1,1216,1,0,14,13415314
102613,1519,3,2,8.6,26,12.6,3681,1,0,2,28458254
102614,1646,2,1,2.1,26,28,5107,0,0,19,12381825
102615,2039,3,3,7.2,7,4.8,3229,0,0,0,33045890
102616,2084,5,4,2.3,31,36.3,3054,1,0,13,14388896
102617,1173,1,1,7.6,26,16.9,2367,1,0,22,18654885
102618,1703,3,2,7.6,13,15.2,4101,1,0,13,31524975
102619,1947,4,2,3.4,26,21,3806,1,0,6,21749571
102620,2596,5,5,8.7,8,13.8,6959,1,1,3,53395702
102621,2108,6,5,7.8,31,3.9,4546,1,0,9,40627726
102622,2163,6,3,4.9,22,6.9,5639,1,0,2,22954881
102623,1704,3,3,8.2,14,1,2671,0,0,14,35828163
102624,2567,6,5,1,8,26.5,3243,1,0,8,16495335
102625,1916,5,4,8.5,12,5,3441,0,0,12,39993050
102626,1090,2,3,4.3,8,19.5,1299,1,0,6,12217085
102627,2562,4,3,3.3,29,22.8,5753,1,0,8,22231586
102628,2104,5,3,1,28,28.1,1662,1,0,1,11277792
102629,1362,3,3,5.3,34,6.4,2354,0,0,12,16738724
102630,1338,3,3,2.3,9,29.3,2446,0,0,7,12132146
102631,1843,4,3,7.8,8,10,2529,1,0,7,36993495
102632,1951,4,3,5.9,8,13.1,3543,1,0,8,33294406
102633,1778,3,1,2.1,10,37.1,3561,1,0,10,11372173
102634,1852,4,4,6.4,37,14.3,5114,0,1,8,27045271
102635,2755,6,4,4.3,39,22.5,3790,0,0,4,29720076
102636,2347,4,2,8.8,19,13.4,5197,1,0,6,46359411
102637,1774,5,4,3.6,70,15.3,4140,1,0,4,16163503
102638,2262,4,3,5.5,12,18.4,4495,1,0,2,35773223
102639,979,2,2,6,17,21.8,1665,0,0,10,14466358
102640,1909,4,2,6.2,80,15.9,2513,1,0,12,26415052
102641,2826,6,4,5,18,12.2,8871,1,0,18,33503881
102642,1508,3,2,8.6,36,6.3,3082,1,0,6,30882434
102643,1099,4,3,7.3,31,14.2,1990,1,0,31,17885171
102644,1226,2,3,7.8,13,1,4013,0,0,2,26112961
102645,942,4,3,8,80,2.9,2010,1,0,11,15561246
102646,1140,3,3,1.7,32,41.7,4020,0,0,32,4636026
102647,1409,3,3,6.9,23,17.2,1621,0,0,10,18507287
102648,736,2,1,7.8,9,20.5,1367,1,0,6,13461630
102649,1660,6,4,5,20,25.2,1955,1,0,7,20272092
102650,2236,4,5,6.8,38,17,4308,0,0,19,37023311
102651,1060,1,2,7.6,20,10.3,2039,0,0,20,16747178
102652,2638,5,2,4.1,23,25,4551,1,0,6,30638004
102653,1982,4,3,6.2,29,25.1,4028,1,0,15,23437347
102654,2320,4,3,8.7,7,13.9,4070,0,1,0,43711468
102655,1222,3,3,5.3,9,20.1,2363,1,0,3,15867927
102656,2205,6,4,2.6,32,26.2,3410,1,0,7,16147752
102657,940,2,1,2.7,17,29.9,2694,1,0,17,7365315
102658,2229,5,3,5.8,22,14.4,2975,1,0,4,28251112
102659,1762,3,2,9.3,23,10.1,3749,0,0,10,36738973
102660,2010,5,4,6.9,18,10.1,2582,1,0,11,32948821
102661,886,1,1,6.8,62,12.5,1328,1,0,2,11974577
102662,1068,4,3,6.1,43,10.5,1669,1,0,16,14937346
102663,2038,6,3,8.2,14,7.8,3915,1,0,5,37478941
102664,1034,3,3,6.1,17,12.6,2177,1,1,7,15738435
102665,1951,4,4,9.6,37,16.4,2606,1,0,10,40480643
102666,761,3,2,6.7,37,9.5,1333,1,0,5,10071143
102667,2201,6,4,8.9,11,10.6,3093,1,0,4,52944628
102668,849,1,2,9.1,12,2,1171,1,1,8,19660505
102669,2009,4,4,7,21,14.3,5384,0,0,4,31205690
102670,2057,4,3,6.6,46,16.9,2396,1,0,6,28845473
102671,1197,3,2,5.1,13,8.6,2448,1,0,1,15352858
102672,2028,5,2,5.5,34,10.1,6122,1,0,19,29765781
102673,1819,3,2,6.2,15,10.7,4954,1,1,5,25705321
102674,1300,3,2,6.8,22,6.8,2932,1,0,1,21608157
102675,994,1,1,4,42,23.5,1978,0,0,16,9129975
102676,450,1,1,7.2,8,14.9,1099,1,0,0,7645897
102677,1877,5,3,8,24,4.6,4170,1,1,9,33981737
102678,633,1,1,2.8,10,27.3,1806,0,0,10,5149910
102679,1712,4,2,5.7,65,15.4,3287,1,0,2,20157911
102680,1479,2,3,7.8,18,11,3846,0,0,1,26761670
102681,2091,5,4,7.6,39,8.4,3773,1,1,1,38477200
102682,1454,3,4,7.3,7,16,4560,1,0,0,25648538
102683,1436,3,3,3.8,45,33.4,2733,1,0,14,11264670
102684,2126,5,3,5.6,36,22.8,2187,1,0,4,28131590
102685,1868,4,4,5.9,50,25.7,3823,1,1,4,25666032
102686,1856,3,2,5.3,39,10.7,4563,0,0,10,23645804
102687,1955,3,3,6.1,14,12.6,5820,1,0,6,32265436
102688,652,3,2,6.7,6,18.3,914,1,0,0,11156857
102689,2142,4,1,2.7,21,35.9,2042,0,0,1,15610244
102690,2048,4,4,3.8,19,27.5,4706,1,0,15,20798849
102691,989,3,3,5.9,24,11.1,2254,1,0,22,14631972
102692,1491,6,4,9.7,27,3.3,1720,1,0,2,38538818
102693,1624,3,2,3.4,48,26.8,2927,1,0,1,14085360
102694,1563,4,3,7.7,40,10.9,2859,0,0,1,24716292
102695,1867,4,3,8.7,47,4.1,4656,1,0,5,40894145
102696,2580,5,4,9.2,19,5.7,4520,0,0,4,51522774
102697,2353,5,3,9.2,37,7.3,4091,1,0,1,58039881
102698,797,1,1,9.4,36,1,1649,1,1,6,17766229
102699,2054,5,4,6.3,47,22,2410,1,0,2,28713721
102700,2514,4,3,6.3,21,13.5,7895,1,0,1,41607924
102701,1901,5,4,9.4,61,6.4,4867,1,0,11,39253310
102702,2359,5,3,5.1,63,25.9,3725,1,0,8,27707486
102703,2958,7,4,8,11,10.3,3932,1,0,11,58267938
102704,2315,5,4,2.5,23,33.4,3185,1,0,4,15525406
102705,1812,4,3,1.3,32,24.9,4262,0,0,1,9705182
102706,2329,5,2,4.9,27,22.9,3246,1,0,4,30260296
102707,1744,3,3,7.8,10,16.6,3227,0,0,10,32077390
102708,1666,3,2,3.4,11,19.8,1642,0,0,3,18213854
102709,1422,2,2,4.1,12,21.6,3306,1,0,3,16753720
102710,2666,5,3,6.6,12,14.3,6258,1,0,2,44016528
102711,1118,1,1,8.2,25,11.7,2112,1,0,25,21075114
102712,2646,7,5,4.5,66,24.3,5599,1,0,34,28582728
102713,1975,4,3,8.5,9,4,4893,1,1,9,43545170
102714,740,3,2,7.7,20,11.5,1554,1,0,2,14148338
102715,1889,5,4,5.6,22,27.7,4663,1,0,15,23396814
102716,450,1,2,6.6,57,21.5,800,1,0,9,4122699
102717,2057,4,3,3.9,35,28.1,4581,1,0,14,25004107
102718,2225,7,5,3.6,26,23,4708,1,0,20,24125475
102719,1265,4,4,9.5,11,19.3,3442,1,0,4,24738085
102720,1730,4,4,6.2,28,22.6,3492,1,0,24,24655879
102721,2920,7,5,5.4,39,19,5669,1,0,23,35438450
102722,1321,2,2,4.8,9,21.9,2200,1,1,8,16714786
102723,962,2,2,4.2,26,19.6,2785,0,0,12,10905736
102724,2613,5,4,3.8,31,26,1532,1,0,5,25018556
102725,2926,5,4,1,34,35.6,6749,1,0,11,16342187
102726,1652,3,3,4.8,31,24.8,3284,1,0,8,15013251
102727,2307,5,3,8.4,43,8.7,4360,1,0,4,44532402
102728,2522,5,3,3.2,9,16.6,4546,1,0,4,28050892
102729,1167,3,2,8.5,46,11,2295,0,0,11,19625430
102730,1335,2,2,7.4,8,17,3053,0,0,8,21408006
102731,2450,5,2,1.2,33,25.5,3731,1,0,2,14903784
102732,2745,7,5,1.1,45,31.2,5712,1,0,5,16113782
102733,2016,5,4,1.7,15,37.9,4456,1,0,15,15139208
102734,1078,2,3,7.9,12,4.1,1539,0,0,1,19857596
102735,2942,7,5,7,15,12.3,6773,1,0,15,57185303
102736,1305,3,1,3.2,16,34.3,2891,0,0,11,10920304
102737,1432,4,2,8.1,18,11.6,2178,1,0,18,29677321
102738,1873,4,2,7.2,35,10.2,2411,0,0,18,30672688
102739,2660,6,4,5.6,21,18.2,4024,1,1,15,35781156
102740,2205,4,3,8,28,16,4589,1,1,0,46659113
102741,1920,4,2,3,15,24.8,3753,1,0,5,21068513
102742,1951,5,5,6.1,13,20.3,5534,1,0,2,29985301
102743,1678,5,3,1.1,14,33.1,2986,0,0,14,10223436
102744,2013,5,5,6.1,27,18.6,2952,0,0,11,30451360
102745,450,1,2,6.5,30,19.5,1077,1,0,1,6871606
102746,1457,4,4,2.5,38,25.7,2057,1,0,4,9919728
102747,1807,3,2,5.3,31,13.4,2757,0,0,1,23143563
102748,902,3,3,6.4,23,18.6,1383,1,0,13,12359565
102749,1901,4,2,7.5,19,11.7,800,1,0,5,29284256
102750,1517,4,4,5.5,9,15.8,3550,0,0,3,22134957
102751,2791,5,4,6.5,15,18.7,7156,1,0,7,43719974
102752,2672,7,5,2.6,7,34.9,6814,1,0,0,22099538
102753,1347,2,1,4.6,22,20.3,4218,1,0,3,17308402
102754,1552,3,1,1,13,32.1,4507,1,0,2,9356066
102755,1602,3,2,3.1,17,18.6,2883,1,0,17,15938008
102756,1356,2,3,3.6,25,22.9,3614,1,0,5,11618853
102757,1777,4,3,7.1,17,15,3450,1,0,9,30711692
102758,1157,4,3,8.6,13,9.1,2018,0,0,7,25226510
102759,915,4,3,5.4,13,16.6,1415,0,0,11,12122083
102760,2055,5,5,2.2,44,32.8,3780,0,0,3,14073269
102761,2059,5,5,7.5,23,12.8,4524,1,0,1,37087223
102762,1127,3,2,1.1,30,47.2,3323,1,0,1,2522477
102763,2232,5,2,5.1,12,20.9,5440,1,0,2,27550695
102764,1239,2,3,3.2,9,8.9,1905,0,0,7,13185748
102765,1815,4,5,6.3,5,9.4,2493,1,0,0,33723446
102766,2183,5,4,1.3,15,34.3,5111,1,0,6,12632508
102767,1628,3,2,5.5,56,14.6,4137,1,0,0,21232102
102768,1946,4,4,5.7,28,14.4,5325,1,0,10,32389279
102769,1314,3,2,5.6,16,10.8,2416,1,0,16,18848620
102770,1522,4,3,6.8,37,11.7,3473,0,0,0,24700656
102771,1516,3,3,5.3,9,20.3,3810,1,0,2,21867255
102772,1165,3,3,2.2,40,30.7,1386,0,0,4,6184691
102773,1535,5,3,5.8,45,11.5,3326,1,0,3,21864313
102774,643,2,2,4.3,16,26.9,1635,0,0,0,7052376
102775,1331,4,3,6.5,17,8.4,3070,0,1,1,20154936
102776,1465,3,3,5.7,25,20.5,2859,1,0,24,18132272
102777,1483,4,3,6.8,9,16.6,5288,1,0,9,23519573
102778,1493,4,4,5.4,21,13.2,4715,1,1,21,22298010
102779,1610,5,3,6.8,66,8.3,3229,1,1,6,24797552
102780,1962,3,3,3.5,14,26.8,3701,0,0,14,19144136
102781,2218,4,1,5.3,19,15.7,5368,1,0,17,35156038
102782,1228,4,3,3.9,20,22.2,2414,0,1,20,14093475
102783,868,2,2,1.8,37,33.7,2398,1,0,0,3652691
102784,973,2,2,7.1,27,16.6,1206,1,0,11,13999925
102785,1333,2,1,8,36,5.5,2473,0,0,8,23912661
102786,1421,3,2,7,15,13.7,3426,1,1,8,23261442
102787,1150,1,2,4.8,31,15,2993,0,1,7,15744454
102788,808,3,3,5.2,9,24.6,898,1,0,9,11164377
102789,1354,3,3,9.4,7,16,1933,0,0,0,31062177
102790,1768,4,2,5.2,39,14.3,1758,0,0,18,21150896
102791,2037,5,3,7.7,12,11.7,3007,1,1,12,40768516
102792,1288,4,3,5.1,5,25.2,1589,1,0,0,19553089
102793,1382,4,3,2.5,21,27.6,3211,0,0,12,10834459
102794,1048,3,2,4.9,30,23.7,2240,1,0,5,13129974
102795,1630,3,2,5.9,6,17.6,3110,0,0,0,24048097
102796,1099,2,2,6,18,10.7,2215,0,0,18,16624976
102797,2023,5,2,4.4,29,22.5,5496,1,0,24,27186312
102798,489,1,2,8.2,28,17.2,800,0,0,11,8007883
102799,1416,3,3,3.5,5,26.4,1192,1,0,0,15667855
102800,1846,4,3,8.3,24,19.8,4479,0,0,4,33936711
102801,1769,5,4,4,25,12.4,3123,1,0,6,21680603
102802,3400,6,3,2.6,21,29.5,4722,1,0,17,30501066
102803,1877,5,3,7.7,41,8,4378,0,0,5,31539417
102804,997,2,2,6,18,11.7,817,0,0,0,14358072
102805,1588,4,4,9.2,30,15.4,2359,0,0,4,36003300
102806,495,2,2,5.6,23,16.7,800,0,0,5,6385968
102807,1598,5,4,7.6,27,10.1,3444,1,0,2,32215879
102808,1109,4,3,3.7,22,26,3265,1,0,4,11479555
102809,2245,6,5,3.1,20,12.8,3718,1,0,20,27517593
102810,1293,4,4,4.1,45,30.8,1972,1,0,20,12934193
102811,1574,4,4,1.4,14,42.2,4833,1,0,6,9892868
102812,1237,3,2,6.5,14,21,2940,0,0,12,21537928
102813,2780,7,5,4.3,43,24.6,9531,0,0,2,29891657
102814,1441,4,3,5.4,14,17.5,3021,0,1,14,24002526
102815,2841,6,5,6.5,6,9,6068,1,0,0,52505808
102816,2179,5,4,3.6,21,31.4,6247,0,0,13,22549180
102817,1963,4,4,6.2,7,21.9,3751,0,0,0,32864851
102818,1890,4,3,6,2,19.7,4060,1,0,0,28945245
102819,1906,5,4,4.4,20,23.8,1043,1,0,18,22563563
102820,450,1,1,5.7,29,19.7,1369,1,0,8,4867891
102821,1469,5,3,4.1,41,19.5,3283,1,0,15,19307547
102822,2199,4,3,8.8,36,23.6,4256,1,0,1,41278786
102823,1618,3,2,1.9,9,27.6,4117,1,0,9,10040851
102824,737,2,1,5.7,17,15.3,952,0,0,3,9327015
102825,1616,5,4,2.6,32,33.9,2697,1,0,20,12242005
102826,2758,6,2,9.1,19,7.5,6432,0,0,19,59570655
102827,2460,6,6,8.6,13,9.1,4985,1,0,1,54752781
102828,1610,3,3,8.4,5,18.3,3651,1,0,0,32848695
102829,2268,4,3,1,22,36.1,4875,1,0,1,10684590
102830,1412,3,2,7.9,8,15.7,3358,0,0,8,28359661
102831,542,1,1,4.9,26,11.8,800,1,0,1,6907426
102832,1049,2,1,7.6,15,14.6,2902,1,0,2,19221207
102833,2666,6,4,6.1,15,10.7,4558,1,0,3,44167881
102834,1472,2,2,4.5,32,18.8,2995,1,0,13,16351664
102835,1492,5,4,7.1,14,14.8,2446,0,0,3,24813067
102836,1455,4,3,8.1,12,10.5,2659,1,0,9,30470206
102837,2888,5,3,6,24,20.9,6173,0,0,8,43925322
102838,2707,5,4,7,14,18.6,6608,1,1,5,51288599
102839,3092,5,4,5.5,19,23.6,7856,1,0,8,48222828
102840,1547,3,2,7.5,50,4.4,3495,1,0,1,26648995
102841,1842,5,3,9.7,23,20.1,3026,1,0,21,44202844
102842,664,1,2,6.4,19,15.7,1475,0,0,2,10581012
102843,2610,6,4,3.7,36,31.2,5596,1,0,21,27673323
102844,891,1,1,5.4,4,3.7,1814,0,0,0,13802346
102845,1791,5,5,5.7,39,16.3,4156,1,0,10,25551928
102846,937,2,2,6.4,4,7,1157,0,0,0,16361966
102847,1267,3,3,8.4,49,4.6,993,1,1,3,24972718
102848,1106,2,2,6.3,8,16.4,3002,1,0,7,16456718
102849,1255,2,3,6.9,22,12.3,2411,1,0,3,17962796
102850,1300,2,2,5.9,7,25.2,2924,0,0,0,18756922
102851,1294,4,4,4.6,34,31.8,1914,1,1,6,14129228
102852,2192,5,4,4.5,38,15.7,6044,1,0,3,30557063
102853,932,3,2,3.4,37,21.9,2060,0,0,3,7878507
102854,1793,4,3,4.1,13,16.5,3393,1,0,13,21640745
102855,2442,6,4,4.7,27,27.8,5303,1,0,9,29279830
102856,1316,2,2,1,49,33,1257,0,0,18,3252478
102857,1183,2,1,4,19,23.2,2631,0,0,0,11888946
102858,1500,3,2,7.7,19,13.8,4338,0,0,0,24790010
102859,2417,7,4,6.7,29,13,5291,1,0,7,42419797
102860,1776,4,2,2,13,23.9,3750,1,0,13,14356118
102861,1305,4,3,5.9,9,17.6,2362,0,0,9,22404456
102862,1965,5,3,8.3,5,8.5,5207,0,0,0,41984320
102863,934,2,2,2.8,30,28.7,2558,1,1,2,7791791
102864,2093,5,3,7.7,16,2.1,3644,1,0,16,33625392
102865,1916,4,3,8.9,26,9.4,4244,1,0,8,45636187
102866,1450,2,3,3.2,18,21.3,3102,0,0,1,14778947
102867,1105,2,2,4.7,38,21.8,2476,0,0,5,9929356
102868,1074,2,2,2.1,43,34.1,1650,1,0,1,5445521
102869,1998,6,5,2.6,22,23.9,5366,1,0,5,16067802
102870,2449,4,4,6.7,49,22.1,5729,1,0,12,35164134
102871,1236,4,4,6.3,13,5.7,3364,1,0,4,21454044
102872,1948,4,3,8.3,12,19.4,2592,1,0,4,35734142
102873,450,1,1,3.3,23,32.5,800,1,0,7,2754628
102874,1270,4,4,4.2,27,17.1,4109,0,0,7,14387354
102875,1630,4,3,9.7,43,1,4382,1,1,6,38766824
102876,1059,3,3,8.5,20,1,1600,0,1,7,23409793
102877,1041,3,4,8.7,25,14.4,2624,0,0,0,21740063
102878,1216,4,3,5.8,80,15.6,2092,1,0,6,14540260
102879,1840,5,4,4,11,20.6,1805,1,0,11,22036553
102880,1528,3,2,5.1,17,13,1130,1,0,14,23045266
102881,450,1,3,9.9,28,16.2,894,0,0,3,11660744
102882,450,2,2,4.7,56,15.1,1321,0,0,11,2671356
102883,1256,2,2,2.8,16,26.7,3659,0,0,4,9747454
102884,1947,4,3,7.1,7,15,5366,0,0,0,32111272
102885,450,1,1,2.3,49,25.7,1124,1,0,15,800000
102886,1325,1,1,8,15,7.4,2902,1,0,2,22944765
102887,1308,3,2,7.4,12,10.6,3520,0,0,12,22464713
102888,2552,4,2,6.4,16,19.2,2025,1,0,5,35847303
102889,1400,3,2,1,13,29.9,3631,0,0,13,7932978
102890,1899,5,5,1,27,41.8,2521,1,0,3,8896880
102891,1742,3,3,6.3,34,11.4,2530,1,1,11,28810778
102892,450,2,2,5.8,21,22.1,1088,1,0,2,5784599
102893,2149,4,4,8.4,18,1,5496,1,1,0,38239667
102894,1790,5,5,7.3,38,8.4,2925,1,0,17,29432075
102895,1980,5,2,9.2,13,2.5,4728,1,0,13,38585633
102896,4202,7,4,5.2,13,12.8,9823,1,0,13,54571597
102897,450,3,2,2.4,21,29.5,816,1,0,0,3586387
102898,2771,6,4,4.7,8,20.2,5798,1,0,8,35524484
102899,1463,3,2,2.7,7,13.2,4753,1,0,0,15065358
102900,1837,3,2,5.8,15,29.6,3364,1,0,4,28385757
102901,1620,3,3,3.7,17,25,3000,0,0,6,15103919
102902,1374,3,2,7,39,14,2872,1,0,5,23228319
102903,1280,3,2,5.2,19,27.3,2419,1,0,6,14841050
102904,1864,4,1,8.9,15,14.2,4612,0,1,15,39181946
102905,664,2,1,2.3,10,26.3,1913,0,0,5,5083667
102906,2138,4,3,7.5,36,1,3960,1,0,4,35369391
102907,1379,2,2,7.9,14,14.7,2049,0,1,1,27783182
102908,915,2,1,4.1,12,16.9,2914,0,0,11,10445748
102909,1357,1,1,6.2,19,23.8,2812,1,0,1,18848956
102910,2467,6,3,5.4,37,14.1,2411,0,0,1,29868358
102911,1302,2,2,2.2,26,25.7,4059,1,0,11,9225975
102912,1883,4,2,8.6,28,1.1,5038,1,0,12,39378777
102913,1175,4,2,6.3,14,8.5,3479,0,0,2,19117205
102914,2143,4,2,7.9,31,10.6,6130,0,0,31,36351361
102915,2096,6,4,6.2,33,15.2,7518,1,0,16,34592055
102916,2852,6,4,7,28,11.1,3930,1,0,12,53679799
102917,1536,5,4,3.6,35,36.5,2339,1,0,14,16007837
102918,2085,4,3,8.6,59,12.8,3554,0,0,5,43815906
102919,1714,3,2,2.6,43,27.3,2892,0,0,6,10812116
102920,2492,6,4,9.5,11,1,5168,1,0,11,50992851
102921,1183,2,2,4.4,13,26.8,2018,1,0,0,13606433
102922,2134,4,3,1.8,35,47.6,2745,1,0,16,10129052
102923,1523,3,2,3.4,25,23.7,2247,0,0,6,15754665
102924,1608,4,4,8.1,51,5.8,2933,1,0,6,27798793
102925,1710,5,4,7.5,40,13.5,4594,1,0,4,27190186
102926,1814,2,2,8.4,15,1.2,3002,1,1,9,36923024
102927,1574,4,3,7.3,9,15.9,3913,1,0,9,28912250
102928,1790,4,3,5.8,34,26.6,2161,1,0,2,26119871
102929,2676,6,4,5.2,14,15.4,800,1,1,8,37905336
102930,2291,6,4,7.9,17,7.5,4399,1,0,6,38255450
102931,2215,5,4,3,14,25.5,3619,0,0,14,26972843
102932,1354,3,3,8,21,8,1992,1,0,8,25900620
102933,1072,3,3,7.5,31,3.4,1502,0,0,6,23471666
102934,2271,5,4,7,18,11.7,3578,1,0,8,38907906
102935,2219,5,3,4.3,23,18.6,3123,1,0,7,24270520
102936,2607,6,4,5.2,19,27.6,3811,1,0,19,33253119
102937,1257,2,2,5.1,35,26.6,1489,0,0,4,15649973
102938,1501,3,2,1.7,39,38.3,1084,1,0,0,6925741
102939,584,1,4,8,37,15.8,800,0,0,11,9836289
102940,1395,4,3,2.7,50,28.1,4850,1,0,9,9708774
102941,2298,3,2,3.8,8,18.4,4509,1,0,8,25470446
102942,1347,3,2,8.7,40,16.9,3926,1,1,1,25750408
102943,2066,5,3,4.3,16,24.2,3912,1,0,7,26387200
102944,1526,2,2,7.8,18,4.1,2920,0,0,2,30172261
102945,1861,4,3,9.1,6,2.2,4064,1,0,0,38803266
102946,904,2,1,1.1,29,24.1,2155,0,0,16,2886773
102947,1705,4,3,7.1,9,1.4,2135,1,0,9,27655731
102948,450,1,2,8.1,28,13,800,0,1,18,7673902
102949,1529,4,4,8.1,11,3.3,3338,1,0,8,30830029
102950,590,1,1,2.2,27,23.9,800,0,0,10,2857299
102951,2434,6,3,6.2,40,16.6,6763,1,0,8,38651478
102952,2155,5,4,7.5,27,11.4,5684,1,0,8,39000395
102953,1953,4,4,2.6,19,22.9,1443,0,0,19,18983810
102954,2639,6,5,1.3,22,40.2,3886,1,0,2,15278093
102955,1033,2,2,9.6,8,1,2131,0,1,6,25368211
102956,2786,5,5,2.4,16,18.9,6979,1,0,9,22180743
102957,2256,6,4,1.3,25,33.8,6578,1,0,14,13391718
102958,1496,3,3,2.3,7,24.3,2420,1,0,0,13049405
102959,2388,5,3,4.5,4,17.5,8126,0,0,0,29640681
102960,931,2,2,5.9,30,10.8,1835,0,0,3,11591041
